2.000000,512.000000,42.732494,4.500000,
2.000000,1024.000000,45.540993,5.000000,
2.000000,2048.000000,48.456455,5.500000,
2.000000,4096.000000,51.166161,6.000000,
2.000000,8192.000000,54.029682,6.500000,
2.000000,16384.000000,58.042076,7.000000,
2.000000,512.000000,42.105396,4.500000,
2.000000,1024.000000,45.038116,5.000000,
2.000000,2048.000000,47.642330,5.500000,
2.000000,4096.000000,50.458103,6.000000,
2.000000,8192.000000,52.899471,6.500000,
2.000000,16384.000000,57.029850,7.000000,
4.000000,512.000000,34.388824,2.250000,
4.000000,1024.000000,35.807716,2.500000,
4.000000,2048.000000,37.084812,2.750000,
4.000000,4096.000000,38.461788,3.000000,
4.000000,8192.000000,39.952484,3.250000,
4.000000,16384.000000,41.459301,3.500000,
