2.000000,512.000000,40.584122,4.500000,
2.000000,1024.000000,43.364269,5.000000,
2.000000,2048.000000,46.023560,5.500000,
2.000000,4096.000000,48.196678,6.000000,
2.000000,8192.000000,50.605667,6.500000,
2.000000,16384.000000,53.683247,7.000000,
2.000000,512.000000,41.421173,4.500000,
2.000000,1024.000000,44.269333,5.000000,
2.000000,2048.000000,46.506420,5.500000,
2.000000,4096.000000,48.488777,6.000000,
2.000000,8192.000000,51.203926,6.500000,
2.000000,16384.000000,54.362236,7.000000,
4.000000,512.000000,32.167511,2.250000,
4.000000,1024.000000,33.644951,2.500000,
4.000000,2048.000000,34.940468,2.750000,
4.000000,4096.000000,36.319908,3.000000,
4.000000,8192.000000,37.667358,3.250000,
4.000000,16384.000000,39.092854,3.500000,
