0,17,0,2861.754704,4.087463,1,1,
0,33,1,945.902013,5.044394,1,1,
0,65,2,320.479995,6.022368,1,1,
0,129,3,102.427501,7.011227,1,1,
0,257,4,34.751347,8.005625,1,1,
0,513,5,14.299965,9.002815,1,1,
0,1025,6,8.615927,10.001408,1,1,
0,2049,7,3.906191,11.000704,1,1,
0,4097,8,1.628810,12.000352,1,1,
0,8193,9,1.558295,13.000176,1,1,
0,17,10,11079.057787,2.043731,1,2,
0,33,11,5598.630681,2.522197,1,2,
0,65,12,3941.701004,3.011184,1,2,
0,129,13,1590.054718,3.505614,1,2,
0,257,14,1102.989889,4.002812,1,2,
0,513,15,497.421576,4.501408,1,2,
0,1025,16,263.774827,5.000704,1,2,
0,2049,17,136.813288,5.500352,1,2,
0,4097,18,79.328883,6.000176,1,2,
0,8193,19,54.663713,6.500088,1,2,
0,17,20,9749.480482,2.043731,2,1,
0,33,21,6687.635676,2.522197,2,1,
0,65,22,3144.415411,3.011184,2,1,
0,129,23,1788.555532,3.505614,2,1,
0,257,24,1064.132997,4.002812,2,1,
0,513,25,596.348300,4.501408,2,1,
0,1025,26,351.011687,5.000704,2,1,
0,2049,27,214.654696,5.500352,2,1,
0,4097,28,127.678794,6.000176,2,1,
0,8193,29,102.650675,6.500088,2,1,
0,17,30,19496.157054,1.021866,2,2,
0,33,31,14517.582909,1.261099,2,2,
0,65,32,10990.381702,1.505592,2,2,
0,129,33,7798.836285,1.752807,2,2,
0,257,34,5448.183589,2.001406,2,2,
0,513,35,3896.192786,2.250704,2,2,
0,1025,36,2908.761132,2.500352,2,2,
0,2049,37,2210.256369,2.750176,2,2,
0,4097,38,1672.311469,3.000088,2,2,
0,8193,39,1421.440965,3.250044,2,2,
0,17,40,400012444.458527,1.021866,1,4,
0,33,41,400008812.291494,1.261099,1,4,
0,65,42,400006601.070444,0.503355,1,4,
0,129,43,400004762.884314,0.651684,1,4,
0,257,44,400003454.143292,0.800844,1,4,
0,513,45,400002557.950821,0.950422,1,4,
0,1025,46,400001906.705233,1.100211,1,4,
0,2049,47,400001359.067732,1.250106,1,4,
0,4097,48,400001076.356076,1.400053,1,4,
0,8193,49,400000882.171139,1.550026,1,4,
0,17,50,18745.742757,1.021866,4,1,
0,33,51,13394.434092,1.261099,4,1,
0,65,52,11347.586655,1.505592,4,1,
0,129,53,200005461.404453,1.202245,4,1,
0,257,54,200003945.348544,1.401125,4,1,
0,513,55,200002815.852864,1.600563,4,1,
0,1025,56,200002068.815537,1.800282,4,1,
0,2049,57,200001474.917931,2.000141,4,1,
0,4097,58,200001157.516803,2.200070,4,1,
0,8193,59,200000910.111621,2.400035,4,1,
0,17,60,31509.256698,0.510933,2,4,
