0,17,0,1650.952813,4.087463,1,1,
0,33,1,396.391617,5.044394,1,1,
0,65,2,101.818658,6.022368,1,1,
0,129,3,28.874218,7.011227,1,1,
0,257,4,7.569092,8.005625,1,1,
0,513,5,2.122209,9.002815,1,1,
0,1025,6,0.557408,10.001408,1,1,
0,2049,7,0.145320,11.000704,1,1,
0,4097,8,0.036208,12.000352,1,1,
0,8193,9,0.009838,13.000176,1,1,
0,17,10,9915.724390,2.043731,1,2,
0,33,11,5664.166336,2.522197,1,2,
0,65,12,2932.702464,3.011184,1,2,
0,129,13,1458.543238,3.505614,1,2,
0,257,14,720.428750,4.002812,1,2,
0,513,15,341.005277,4.501408,1,2,
0,1025,16,149.248131,5.000704,1,2,
0,2049,17,63.701925,5.500352,1,2,
0,4097,18,24.316049,6.000176,1,2,
0,8193,19,9.140026,6.500088,1,2,
0,17,20,9784.418974,2.043731,2,1,
0,33,21,5340.660146,2.522197,2,1,
0,65,22,2752.844959,3.011184,2,1,
0,129,23,1446.923243,3.505614,2,1,
0,257,24,697.693749,4.002812,2,1,
0,513,25,327.925938,4.501408,2,1,
0,1025,26,153.628939,5.000704,2,1,
0,2049,27,62.091903,5.500352,2,1,
0,4097,28,24.072021,6.000176,2,1,
0,8193,29,9.295378,6.500088,2,1,
0,17,30,21748.371603,1.021866,2,2,
0,33,31,16067.087878,1.261099,2,2,
0,65,32,11829.221507,1.505592,2,2,
0,129,33,7950.364756,1.752807,2,2,
0,257,34,5378.830868,2.001406,2,2,
0,513,35,3457.759941,2.250704,2,2,
0,1025,36,1968.184035,2.500352,2,2,
0,2049,37,1015.922215,2.750176,2,2,
0,4097,38,422.570799,3.000088,2,2,
0,8193,39,151.740619,3.250044,2,2,
0,17,40,24487.864681,1.021866,1,4,
0,33,41,17545.736604,1.261099,1,4,
0,65,42,12694.295116,1.505592,1,4,
0,129,43,9078.825805,1.752807,1,4,
0,257,44,5992.823425,2.001406,1,4,
0,513,45,3928.315372,2.250704,1,4,
0,1025,46,2425.896787,2.500352,1,4,
0,2049,47,1369.461425,2.750176,1,4,
0,4097,48,785.708077,3.000088,1,4,
0,8193,49,464.927256,3.250044,1,4,
0,17,50,23174.433288,1.021866,4,1,
0,33,51,16395.942054,1.261099,4,1,
0,65,52,11826.063597,1.505592,4,1,
0,129,53,8104.932676,1.752807,4,1,
0,257,54,5472.914876,2.001406,4,1,
0,513,55,3484.096963,2.250704,4,1,
0,1025,56,2023.137162,2.500352,4,1,
0,2049,57,1037.251088,2.750176,4,1,
0,4097,58,442.826181,3.000088,4,1,
0,8193,59,161.639439,3.250044,4,1,
