1,1,16,27.972842,4.000000
1,1,32,31.384360,5.000000
1,1,64,43.166016,6.000000
1,1,128,45.091657,7.000000
1,2,16,21.630183,2.000000
1,2,32,25.052492,2.500000
1,2,64,29.531489,3.000000
1,2,128,30.651366,3.500000
1,2,256,33.358270,4.000000
1,2,512,35.123709,4.500000
1,2,1024,37.736258,5.000000
1,2,2048,41.286271,5.500000
1,2,4096,44.365861,6.000000
1,2,8192,48.009761,6.500000
1,2,16384,49.779940,7.000000
2,1,16,23.682405,2.000000
2,1,32,26.316720,2.500000
2,1,64,30.278359,3.000000
2,1,128,32.171314,3.500000
2,1,256,35.008057,4.000000
2,1,512,37.720909,4.500000
2,1,1024,40.932911,5.000000
2,1,2048,43.172237,5.500000
2,1,4096,46.385071,6.000000
2,1,8192,49.394329,6.500000
2,1,16384,52.198554,7.000000
2,2,16,20.456937,1.000000
2,2,32,21.991158,1.250000
2,2,64,24.787358,1.500000
2,2,128,26.082053,1.750000
2,2,256,27.117141,2.000000
2,2,512,28.574600,2.250000
2,2,1024,29.815256,2.500000
2,2,2048,31.081488,2.750000
2,2,4096,32.276853,3.000000
2,2,8192,33.856383,3.250000
2,2,16384,35.661658,3.500000
2,4,16,19.526266,0.500000
2,4,32,20.146129,0.625000
2,4,64,21.343828,0.750000
2,4,128,22.282736,0.875000
2,4,256,23.337623,1.000000
2,4,512,24.167050,1.125000
2,4,1024,24.837594,1.250000
2,4,2048,25.692427,1.375000
2,4,4096,26.539812,1.500000
2,4,8192,27.459977,1.625000
2,4,16384,28.317408,1.750000
4,2,16,19.259995,0.500000
4,2,32,19.971613,0.625000
4,2,64,21.241132,0.750000
4,2,128,22.466871,0.875000
4,2,256,23.600903,1.000000
4,2,512,24.498311,1.125000
4,2,1024,25.410561,1.250000
4,2,2048,26.268881,1.375000
4,2,4096,27.108879,1.500000
4,2,8192,27.969192,1.625000
4,2,16384,28.974423,1.750000
4,4,16,18.948778,0.250000
4,4,32,19.099558,0.312500
4,4,64,19.994216,0.375000
4,4,128,20.465030,0.437500
4,4,256,21.060975,0.500000
4,4,512,21.712879,0.562500
4,4,1024,22.476596,0.625000
4,4,2048,23.119670,0.687500
4,4,4096,23.702740,0.750000
4,4,8192,24.323438,0.812500
4,4,16384,24.992560,0.875000
4,8,16,18.559367,0.125000
4,8,32,18.678569,0.156250
4,8,64,19.244901,0.187500
4,8,128,19.624805,0.218750
4,8,256,19.866326,0.250000
4,8,512,20.217327,0.281250
4,8,1024,20.641574,0.312500
4,8,2048,21.130465,0.343750
4,8,4096,21.528909,0.375000
4,8,8192,21.921860,0.406250
4,8,16384,22.276652,0.437500
8,4,16,18.003447,0.125000
8,4,32,18.421365,0.156250
8,4,64,18.992186,0.187500
8,4,128,19.451961,0.218750
8,4,256,19.755342,0.250000
8,4,512,20.222839,0.281250
8,4,1024,20.751317,0.312500
8,4,2048,21.253665,0.343750
8,4,4096,21.680104,0.375000
8,4,8192,22.037590,0.406250
8,4,16384,22.497090,0.437500
8,8,16,17.795994,0.062500
8,8,32,18.075127,0.078125
8,8,64,18.616691,0.093750
8,8,128,18.866716,0.109375
8,8,256,19.016914,0.125000
8,8,512,19.236145,0.140625
8,8,1024,19.493666,0.156250
8,8,2048,19.792548,0.171875
8,8,4096,20.125386,0.187500
8,8,8192,20.376395,0.203125
8,8,16384,20.626174,0.218750
