1,1,16,35.752593,4.000000
1,1,32,41.873522,5.000000
1,1,64,47.641720,6.000000
1,1,128,51.930478,7.000000
1,2,16,31.096837,2.000000
1,2,32,33.268757,2.500000
1,2,64,35.805262,3.000000
1,2,128,38.371105,3.500000
1,2,256,41.276658,4.000000
1,2,512,44.177605,4.500000
1,2,1024,47.097777,5.000000
1,2,2048,49.809052,5.500000
1,2,4096,52.475072,6.000000
1,2,8192,56.265200,6.500000
1,2,16384,60.820317,7.000000
2,1,16,32.071730,2.000000
2,1,32,34.198221,2.500000
2,1,64,36.723748,3.000000
2,1,128,39.227685,3.500000
2,1,256,42.191471,4.000000
2,1,512,45.026054,4.500000
2,1,1024,47.954083,5.000000
2,1,2048,50.561288,5.500000
2,1,4096,53.247629,6.000000
2,1,8192,57.380507,6.500000
2,1,16384,62.571546,7.000000
2,2,16,30.089564,1.000000
2,2,32,31.227702,1.250000
2,2,64,32.633845,1.500000
2,2,128,33.949082,1.750000
2,2,256,35.334999,2.000000
2,2,512,36.705208,2.250000
2,2,1024,38.011685,2.500000
2,2,2048,39.364217,2.750000
2,2,4096,40.815614,3.000000
2,2,8192,42.228243,3.250000
2,2,16384,43.635833,3.500000
2,4,16,27.113708,0.500000
2,4,32,29.034016,0.625000
2,4,64,30.040782,0.750000
2,4,128,31.092057,0.875000
2,4,256,32.034227,1.000000
2,4,512,32.923711,1.125000
2,4,1024,33.746436,1.250000
2,4,2048,34.530756,1.375000
2,4,4096,35.281820,1.500000
2,4,8192,35.996250,1.625000
2,4,16384,36.616639,1.750000
4,2,16,27.997690,0.500000
4,2,32,29.526248,0.625000
4,2,64,30.535316,0.750000
4,2,128,31.624785,0.875000
4,2,256,32.606908,1.000000
4,2,512,33.502068,1.125000
4,2,1024,34.375935,1.250000
4,2,2048,35.204724,1.375000
4,2,4096,35.980082,1.500000
4,2,8192,36.693237,1.625000
4,2,16384,37.360118,1.750000
4,4,16,26.361392,0.250000
4,4,32,26.945618,0.312500
4,4,64,28.457396,0.375000
4,4,128,29.357056,0.437500
4,4,256,30.172610,0.500000
4,4,512,30.889669,0.562500
4,4,1024,31.607633,0.625000
4,4,2048,32.240900,0.687500
4,4,4096,32.751686,0.750000
4,4,8192,33.209837,0.812500
4,4,16384,33.620253,0.875000
4,8,16,24.150357,0.125000
4,8,32,25.676181,0.156250
4,8,64,26.374975,0.187500
4,8,128,27.174017,0.218750
4,8,256,27.876175,0.250000
4,8,512,28.508849,0.281250
4,8,1024,29.088714,0.312500
4,8,2048,29.551711,0.343750
4,8,4096,29.915342,0.375000
4,8,8192,30.245381,0.406250
4,8,16384,30.554546,0.437500
8,4,16,25.023106,0.125000
8,4,32,25.905892,0.156250
8,4,64,26.765656,0.187500
8,4,128,27.561812,0.218750
8,4,256,28.290114,0.250000
8,4,512,28.913729,0.281250
8,4,1024,29.527234,0.312500
8,4,2048,30.010582,0.343750
8,4,4096,30.407849,0.375000
8,4,8192,30.741914,0.406250
8,4,16384,30.987201,0.437500
8,8,16,23.469124,0.062500
8,8,32,24.519878,0.078125
8,8,64,25.341254,0.093750
8,8,128,25.905017,0.109375
8,8,256,26.469226,0.125000
8,8,512,27.037844,0.140625
8,8,1024,27.553069,0.156250
8,8,2048,27.842031,0.171875
8,8,4096,28.089846,0.187500
8,8,8192,28.359527,0.203125
8,8,16384,28.591094,0.218750
